[50, 126, 337, 222, 65, 31, 26, 26]
1.57[43, 99, 289, 149, 44, 24, 25, 26]
1.57[43, 99, 289, 149, 44, 24, 25, 26]
1.57[43, 99, 289, 149, 44, 24, 25, 26]
1.57[43, 99, 289, 149, 44, 24, 25, 26]
1.57[43, 99, 289, 149, 44, 24, 25, 26]
1.57[43, 104, 273, 136, 45, 25, 23, 25]
1.59[43, 104, 273, 136, 45, 25, 23, 25]
1.59[43, 104, 273, 136, 45, 25, 23, 25]
1.59[43, 104, 273, 136, 45, 25, 23, 25]
1.59[43, 104, 273, 136, 45, 25, 23, 25]
1.59[43, 104, 273, 136, 45, 25, 23, 25]
1.59[43, 104, 273, 136, 45, 25, 23, 25]
1.59[43, 104, 273, 136, 45, 25, 23, 25]
1.59[39, 100, 262, 130, 43, 25, 23, 24]
1.61[39, 100, 262, 130, 43, 25, 23, 24]
1.61[39, 100, 262, 130, 43, 25, 23, 24]
1.61[39, 100, 262, 130, 43, 25, 23, 24]
1.61[39, 100, 262, 130, 43, 25, 23, 24]
1.61[39, 100, 262, 130, 43, 25, 23, 24]
1.61[39, 100, 262, 130, 43, 25, 23, 24]
1.61[39, 100, 262, 130, 43, 25, 23, 24]
1.61[41, 101, 287, 145, 47, 26, 22, 25]
1.63[41, 101, 287, 145, 47, 26, 22, 25]
1.63[41, 101, 287, 145, 47, 26, 22, 25]
1.63[41, 101, 287, 145, 47, 26, 22, 25]
1.63[41, 101, 287, 145, 47, 26, 22, 25]
1.63[41, 101, 287, 145, 47, 26, 22, 25]
1.63[41, 101, 287, 145, 47, 26, 22, 25]
1.63[41, 101, 287, 145, 47, 26, 22, 25]
1.63[40, 102, 294, 144, 44, 27, 22, 25]
1.65[40, 102, 294, 144, 44, 27, 22, 25]
1.65[40, 102, 294, 144, 44, 27, 22, 25]
1.65[40, 102, 294, 144, 44, 27, 22, 25]
1.65[40, 102, 294, 144, 44, 27, 22, 25]
1.65[40, 102, 294, 144, 44, 27, 22, 25]
1.65[40, 102, 294, 144, 44, 27, 22, 25]
1.65[40, 102, 294, 144, 44, 27, 22, 25]
1.65[47, 136, 272, 122, 43, 26, 20, 26]
1.66[47, 136, 272, 122, 43, 26, 20, 26]
1.66[47, 136, 272, 122, 43, 26, 20, 26]
1.66[47, 136, 272, 122, 43, 26, 20, 26]
1.66[47, 136, 272, 122, 43, 26, 20, 26]
1.66[47, 136, 272, 122, 43, 26, 20, 26]
1.66[47, 136, 272, 122, 43, 26, 20, 26]
1.66[47, 136, 272, 122, 43, 26, 20, 26]
1.66[42, 140, 343, 114, 42, 27, 20, 25]
1.69[42, 140, 343, 114, 42, 27, 20, 25]
1.69[42, 140, 343, 114, 42, 27, 20, 25]
1.69[42, 140, 343, 114, 42, 27, 20, 25]
1.69[42, 140, 343, 114, 42, 27, 20, 25]
1.69[42, 140, 343, 114, 42, 27, 20, 25]
1.69[42, 140, 343, 114, 42, 27, 20, 25]
1.69[42, 140, 343, 114, 42, 27, 20, 25]
